No.,Parent Company Name,Mill Name,Country,State/Province,Latitude,Longitude
1170,Genting Plantations,Asiatic Indah,Malaysia,Sabah,5.4150472,116.9355139
1171,Aexpalma,Atahualpa,Ecuador,Esmeraldas,-0.022728,-79.498034
1172,Austral Edible Oil,Austral Edible Oil,Malaysia,Sarawak,3.192457,113.090482
1173,Bahari Dwikencana Lestari,Bahari Dwikencana Lestari,Indonesia,Aceh,4.356517,98.1062
1174,Felda Global Ventures,Baiduri Ayu,Malaysia,Sabah,5.08055,118.939
1175,Bangkitgiat Usahamandiri,Bangkitgiat Usahamandiri,Indonesia,Kalimantan Tengah,-1.475826,112.748864
1176 Unggul Widya Teknologi Lestari,,Baras,Indonesia,Sulawesi Barat,-1.5414,119.401633
1177,Hargy Oil Palm Limited,Barema,"Papua New
Guinea",West New Britain,-5.211048,151.13053
1178,BBC Palm Oil Mill,BBC Palm Oil Mill,Malaysia,Sarawak,3.063214,113.068154
1179,Ngin Kong Group,Beaufort,Malaysia,Sabah,5.308611,115.705
1180,Eagle High Plantations,Bedaun,Indonesia,Kalimantan Tengah,-2.708333,111.822222
1181,Bell Group,Bell Kilang Sawit Linggi,Malaysia,Negeri Sembilan,2.467726,101.99351
1182,Wilmar International,Benso Oil,Ghana,Western,5.108467,-1.914372
1183,Berjaya City,Berjaya City,Malaysia,Selangor,3.41666667,101.4666667
1184,NPC Resources,Berkat Setia,Malaysia,Sabah,5.710034,117.620773
1185,Surya Brata Sena,Bhumi Simanggaris Indah,Indonesia,Kalimantan Timur,4.238583,117.3628
1186,Incasi Raya,Bina Pratama Sakatojaya,Indonesia,Sumatera Barat,-1.393349,101.593242
1187,Bintang Harapan Desa,Bintang Harapan Desa,Indonesia,Kalimantan Barat,-0.11225,110.332383
1188,Tradewinds Plantation,Binu Plantations,Malaysia,Sarawak,3.941725,114.026536
1189,Biopalma Da AmazÃ ́nia,Biopalma MojÃo,Brazil,Pará,-2.2505222,-48.83223667
1190,CI Biocosta,Bioplanta Palmera Para El Desarrollo,Colombia,Antioquia,7.567717,-76.61233
1191 Lyman,,Bontipermai Jayaraya,Indonesia,Kalimantan Barat,0.214917,111.550233,
1192,Borneo Ketapang Indah,Borneo Ketapang Indah,Indonesia,Kalimantan Tengah,-1.752,115.044
1193,Buana Wirasubur Sakti,Buana Wira Subur Sakti,Indonesia,Kalimantan Timur,-1.886417,116.06075
1194,Wilmar International,Bumi Pratama Khatulistiwa,Indonesia,Kalimantan Barat,-0.022183,109.424883
1195,Wilmar International,Bumi Sawit Kencana,Indonesia,Kalimantan Tengah,-2.230183,112.49125
1196,Eagle High Plantations,Bumihutani Lestari,Indonesia,Kalimantan Tengah,-1.677517,112.936183
1197,Bumitama Gunajaya Agro,Bumitama Gunajaya Abadi (Lamandau),Indonesia,Kalimantan Tengah,-2.505465512,111.3601351
1198,Eagle High Plantations,BW Plantation,Indonesia,Kalimantan Tengah,-2.72055,111.822667
1199,Cahaya Anugerah Plantation,Cahaya Anugerah Plantation,Indonesia,Kalimantan Timur,-0.091583,117.028639
1200,Godrej Agrovet,CH Pothepalli,India,Andhra Pradesh,17.003407,81.26
1201,Tunas Baru Lampung,Cinta Manis Lama (Palembang),Indonesia,Sumatera Selatan,-2.90592155,104.913874
1202,Cinta Raja,Cinta Raja,Indonesia,Sumatera Utara,3.217,98.78099
1203,Gunta Samba,Multi Pacific International,Indonesia,Kalimantan Timur,1.000403,117.768977
1204,Barumun Agro Sentosa,Cipta Usaha Sejati,Indonesia,Kalimantan Barat,-1.000083,110.195667
1205,Citra Riau Sarana,Citra Riau Sarana (Teso Satu),Indonesia,Riau,-0.21335,101.474317
1206,Citra Riau Sarana,Citra Riau Sarana 2 (Teso Dua),Indonesia,Riau,-0.322533,101.558217
1207,Citra Riau Sarana,Citra Riau Sarana 3 (Teso Tiga),Indonesia,Riau,-0.24386944,101.5842111
1208,Coapalma,Coapalma,Honduras,Colón,15.588917,-86.112833
1209,Coopemapachi RL,Coopemapachi,Panama,Chiriquí,8.4466667,-82.85083333
1210,CI Biocosta,Cooperativa Palmas De Risaralda,Colombia,Norte de Santander,8.20255,-72.548675
1211,Cooperativa Salama,Cooperativa SalamÃ¡,Honduras,Colón,15.705837,-85.941602
1212,Corporacion Industrial De Baru,Corporacion Industrial De Baru,Panama,Chiriquí,8.424639,-82.788694
1213,Hutahaean Group,Dalu Dalu,Indonesia,Riau,1.178517,100.2703
1214,Daria,Daria Dharma Pratama (Ipuh),Indonesia,Bengkulu,-2.980764,101.506734
1215,Daria,Daria Dharma Pratama (Lubuk Bento),Indonesia,Bengkulu,-2.875886,101.4245
1216,Wilmar International,Daya Labuhan Indah 1,Indonesia,Sumatera Utara,2.151167,99.991167
1217,Wilmar International,Daya Labuhan Indah 2,Indonesia,Sumatera Utara,2.286111,100.140833
1218,IJM Plantations,Desa Talisai,Malaysia,Sabah,5.706359,117.535848
1219,Graha,Dewa Rencana Perangin Angin,Indonesia,Sumatera Utara,3.501233,98.437783
1220,Diligent Industries Limited,Diligent Industries,India,Andhra Pradesh,16.809395,81.19312
1221,Duta Mentari Raya,Duta Mentari Raya,Indonesia,Riau,-0.347239,101.39908
1222,Triputra Agro Persada,Dwiwira Lestari Jaya,Indonesia,Kalimantan Timur,1.615077,118.030435
1223 Sipef,,Eastern Sumatra Indonesia (Bukit Maradja),Indonesia,Sumatera Utara,3.012306,99.235583,
1224,CI Biocosta,El Roble,Colombia,Magdalena,10.672722,-74.214806
1225,Elegant Palms,Elegant Palms,Malaysia,Perak,5.0135083,100.5761
1226,Felda Global Ventures,Embara Budi,Malaysia,Sabah,5.13288,119.092
1227,CI Biocosta,Entrepalmas,Colombia,Meta,3.56458333,-73.57941667
1228,Era Sawita,Kepenuhan,Indonesia,Riau,1.078872222,100.4912333
1229,Triputra Agro Persada,Etam Bersama Lestari,Indonesia,Kalimantan Timur,1.223889,117.8794
1230,Ever-Yield,Ever-Yield,Malaysia,Sabah,5.645967,117.328
1231,Agroaceite,Extractora Agroaceite,Guatemala,Quezaltenango,14.555208,-92.006
1232,Extractora Central,Extractora Central,Colombia,Santander,7.280972,-73.618778
1233,Palmar De Oriente,Extractora Del Sur De Casanare,Colombia,Casanare,4.492361111,-72.84041667
1234,CI Biocosta,Extractora Frupalma,Colombia,Magdalena,10.703667,-74.194472
1235 Aexpalma,,Extractora Gruimasel,Ecuador,"Santo Domingo de los
Tsachilas",-0.326871,-79.273931
1236 Extractora La Paz,,Extractora La Paz,Colombia,Meta,3.711177778,-73.27216667
1237 Ciecopalma,,Extractora La Sexta,Ecuador,Esmeraldas,0.290027778,-79.27319444
1238 Palma Del Horizonte,,Extractora Palmas Del Horizonte (Pahosa),Guatemala,Quezaltenango,14.5639167,-91.9391111
1239 Ciecopalma,,Extractora Quevepalma,Ecuador,Los Rios,-0.965756,-79.470027
1240 Ciecopalma,,Extractora Rio Coca,Ecuador,Orellana,-0.382502778,-76.995475
1241 Extractora Rio Manso,,Extractora Rio Manso,Ecuador,"Santo Domingo de los
Tsachilas",-0.0441084,-79.4947
1242,Ciecopalma,Extractora San Daniel,Ecuador,"Santo Domingo de los
Tsachilas",-0.012028,-79.453189
1243,Extractora Sicarare,Extractora Sicarare,Colombia,Cesar,9.931944,-73.262494
1244,La Fabril,Extractora Tysaisa,Ecuador,Esmeraldas,0.05827,-79.4096
1245,Fajar Baizury & BrothersÂ,Fajar Baizury & Brothers,Indonesia,Aceh,4.11618,96.44256
1246,Felda Global Ventures,Fajar Harapan,Malaysia,Sabah,5.195236,119.187412
1247,Musim Mas,Fajar Saudara Kusuma,Indonesia,Kalimantan Barat,1.266733,109.224444
1248,Triputra Agro Persada,First Lamandau Timber International,Indonesia,Kalimantan Tengah,-1.85017,111.46939
1249,United Fleet Palms,Fleet Palms,Malaysia,Pulau Pinang,5.196606,100.501755
1250,Gayanis Palm Oil Mill,Gayanis,Malaysia,Sarawak,3.358081,113.674744
1251,Trurich Resources,Gemareksa Mekarsari,Indonesia,Kalimantan Tengah,-2.125033,111.555367
1252,Wilmar International,Gersindo Minang Plantation,Indonesia,Sumatera Barat,0.121017,99.720883
1253 Boustead Estate Agency,Gradient (Nak),Malaysia,Sabah,5.900239,117.854611
"Union Sampoerna Agro Triputra
1254 Persada",Graha Cakra Mulia,Indonesia,Kalimantan Tengah,-2.134444,111.1825
1255 Grahacipta Bangkojaya,Grahacipta Bangkojaya,Indonesia,Jambi,-2.08095,102.43765
1256 Sogb,Grand Berebi,Côte d'Ivoire,Bas-Sassandra,4.6790611,-7.091194
1257 Indo Agri,Gunung Mas Raya (Sungai Bangko),Indonesia,Riau,1.58415,100.678469
1258 PP London Sumatra Indonesia,Gunung Melayu (Lonsum),Indonesia,Sumatera Utara,2.70104,99.57361
1259 Duta Marga,Gunung Selamat Lestari,Indonesia,Sumatera Utara,2.0399,100.044967
1260 New Britain Palm Oil,Gusap,"Papua New
Guinea",Morobe,-6.073194,145.984444
1261 New Britain Palm Oil,Hagita,"Papua New
Guinea",Milne Bay,-10.316286,150.286521
1262 Felda Global Ventures,Hamparan Badai,Malaysia,Sabah,5.335869,119.203
"Union Sampoerna Agro Triputra
1263 Persada",Harapan Hibrida Kalbar,Indonesia,Kalimantan Tengah,-2.3333,111.281083
1264 Hardaya Inti Plantations,Hardaya Inti Plantations,Indonesia,Sulawesi Tengah,1.24061,121.414178
1265 Harvest Master,Harvest Master,Malaysia,Sarawak,3.653361,113.668075
1266 Seatex Development,Hass,Malaysia,Sarawak,3.538862,113.899777
1267 Hondupalma,Hondupalma,Honduras,Yoro,15.574194,-87.692944
1268 Hup Lee Oil Mill,Hup Lee,Malaysia,Selangor,3.089287,101.412154
1269 Hutanindo Lestari,Hutan Sawit Lestari,Indonesia,Kalimantan Tengah,-1.699056,112.877194
1270 Bintulu Lumber Development,Igan,Malaysia,Sarawak,2.405371,111.789356
1271 Indralaya,Indralaya Agro Lestari,Indonesia,Sumatera Selatan,-3.07425,104.5885
1272 Indo Agri,Indri Plant (Napal),Indonesia,Riau,-0.677472,101.913583
1273 Padelma,Inversora Del Magdalena Y Cia,Colombia,Magdalena,10.722222,-74.2
1274 Genting Plantations,Jambongan,Malaysia,Sabah,6.651844,117.446257
1275 Gama,Jatim Jaya Perkasa,Indonesia,Riau,1.947383,100.737117
1276 Felda Global Ventures,Jeragan Bistari,Malaysia,Sabah,5.350831,119.144
1277 Sime Darby Plantation,Jomalina,Malaysia,Selangor,2.92236944,101.4742444
1278 Felda Global Ventures,Kalabakan,Malaysia,Sabah,4.370035,117.512487
1279 Lyman,Kalimantan Sanggar Pusaka,Indonesia,Kalimantan Barat,0.079285,111.191496
1280 Sutomo,Kalirejo Lestari,Indonesia,Lampung,-5.228708,104.948211
1281 Kampung Kuantan,Kampung Kuantan,Malaysia,Selangor,3.345973,101.291312,
1282,New Britain Palm Oil,Kapiura,"Papua New
Guinea",West New Britain,-5.62408333,150.6846917
1283,Surya Brata Sena,Karangjuang Hijau Lestari,Indonesia,Kalimantan Timur,4.035111,116.9275
1284,Wilmar International,Karunia Kencana Permaisejati,Indonesia,Kalimantan Tengah,-2.23985,112.63045
1285,Goodhope Asia Holdings,Karya Makmur Sejahtera,Indonesia,Kalimantan Tengah,-1.922451,112.293768
1286,Makin,Katingan Indah Utama (Kabuau),Indonesia,Kalimantan Tengah,-2.11425,112.75136
1287,Perkebunan Nusantara I,Kebun Lama,Indonesia,Aceh,4.370556,98.136667
1288,Felda Global Ventures,Kembara Sakti,Malaysia,Sabah,5.361039,119.093
1289,Bara Adipratama,Kencana Katara Kewala,Indonesia,Bengkulu,-3.363583333,101.8268889
1290,Wilmar International,Kencana Sawit Indonesia,Indonesia,Sumatera Barat,-1.46778,101.514439
1291,Keningau Palm Oil Mill,Keningau,Malaysia,Sabah,5.109346,116.094151
1292,Wilmar International,Kerry Sawit Indonesia 1,Indonesia,Kalimantan Tengah,-2.784633,112.509533
1293,Wilmar International,Kerry Sawit Indonesia 2,Indonesia,Kalimantan Tengah,-2.69695,112.483083
1294,Bell Group,Kilang Sawit Bell,Malaysia,Sabah,5.204698,118.077104
1295,Kim Loong Resources,Kim Loong Sabah,Malaysia,Sabah,5.467278,116.989556
1296 Sahabat Maju Edar,,Kirana Refinery,Malaysia,Sarawak,3.18257,113.039455
1297,New Britain Palm Oil,Kumbango,"Papua New
Guinea",West New Britain,-5.59196,150.21211
1298,Borneo Samudera,Kunak,Malaysia,Sabah,4.75725,118.139756
1299,Kurnia Luwuk Sejati,Kurnia Luwuk Sejati,Indonesia,Sulawesi Tengah,-1.359017,122.307176
1300,Kuala Mas,Kwala Intan Sawit Selatan,Indonesia,Sumatera Utara,2.464285,99.637556
1301,La Fabril,La Comuna,Ecuador,Esmeraldas,0.3258476,-79.3709
1302,Lfk Group,Ladang Mill,Malaysia,Sabah,5.618283,117.645283
1303,Sime Darby Plantation,Ladang Rumpun Subur Abadi (Angsana),Indonesia,Kalimantan Selatan,-3.614333,115.610833
1304 Bumitama Gunajaya Agro,,Ladang Sawit Mas,Indonesia,Kalimantan Barat,-1.546404,110.344014
1305,New Britain Palm Oil,Poliamba,"Papua New
Guinea",New Ireland,-2.874136,151.275933
1306,Univanich Palm Oil,Lamthap,Thailand,Krabi,8.000322,99.330686
1307,Felda Global Ventures,Lancang Kemudi,Malaysia,Sabah,5.229369,119.057
1308,Harapan Jaya Sawita,Langkat,Indonesia,Sumatera Utara,3.862919,98.421293
1309,Borneo Samudera,Langkon,Malaysia,Sabah,6.571735,116.708337
1310,Ledo Lestari,Ledo Lestari,Indonesia,Kalimantan Barat,1.464745,109.716423
1311 Lee Oil Mills,,Lee,Malaysia,Selangor,3.05911,101.445079,
1312,Louis Dreyfus Company,Louis Dreyfus Merchandising Malaysia,Malaysia,Pahang,4.2105,101.9758
1313,Borneo Samudera,Lumadan,Malaysia,Sabah,5.256014,115.656269
1314,Pgeo Edible Oils,Lumut,Malaysia,Perak,4.251667,100.670642
1315,Malsa Corporation,Malsa Corporation,Malaysia,Sabah,5.781078,117.658667
1316 TH Plantations,,Mamahat,Malaysia,Sabah,6.466095,117.568819
1317,New Britain Palm Oil,Mamba,"Papua New
Guinea",Oro,-8.769184,148.160793
1318,TH Plantations,Masuba Citra Mandiri,Indonesia,Riau,0.68325,100.529233
1319,Medco Agro,Medco Papua Hijau Selaras,Indonesia,Papua Barat,-0.810231,133.594667
1320,Mega Judamas,Mega Judamas,Malaysia,Sarawak,3.960915,113.791539
1321,JC Chang Group,Melewar Properties,Malaysia,Sabah,5.271819,118.054681
1322,Tradewinds Plantation,Melur Gemilang,Malaysia,Sarawak,1.209702,110.813955
1323,Sutomo,Menggala Sawitindo,Indonesia,Lampung,-4.350847,105.270936
1324,Wilmar International,Mentaya Sawit Mas,Indonesia,Kalimantan Tengah,-2.16469,112.56942
1325,Felda Global Ventures,Mercu Puspita,Malaysia,Sabah,5.206389,119.013056
1326,United Malacca,Meridian,Malaysia,Sabah,6.45475,117.431184
1327,Chora Group,Mitra Abadimas Sejahtera,Indonesia,Kalimantan Barat,1.181861,109.437995
1328 Monsok Palm Oil Mill,,Monsok,Malaysia,Sabah,5.672079,117.411009
1329,New Britain Palm Oil,Mosa,"Papua New
Guinea",West New Britain,-5.6225,150.23735
1330,Bima Agri Sawit,Muara Bulan,Indonesia,Kalimantan Timur,1.263417,117.602556
1331,Mukah Kilang Kelapa Sawit,Mukah,Malaysia,Sarawak,2.906111,112.308611
1332,Teladan Prima,Multi Jayantara Abadi,Indonesia,Kalimantan Timur,-2.382908,116.526832
1333,Wilmar International,Murini Sam Sam 2 (Pelintung),Indonesia,Riau,1.634513,101.646025
1334,Wilmar International,Mustika Sembuluh 1,Indonesia,Kalimantan Tengah,-2.5905,112.511283
1335,Wilmar International,Mustika Sembuluh 2,Indonesia,Kalimantan Tengah,-2.4571,112.49973
1336 Provident Agro,,Mutiara Agam,Indonesia,Sumatera Barat,-0.31933,99.8763
1337 Sipef,,Navo,"Papua New
Guinea",West New Britain,-5.094109,151.224494
1338 Felda Global Ventures,,Nilam Permata,Malaysia,Sabah,5.290833,119.009444
1339 Sime Darby Plantation,,Nordanal,Malaysia,Johor,2.183333,102.733333
1340 New Britain Palm Oil,,Numundo,"Papua New
Guinea",West New Britain,-5.52376389,150.0344278,
1341,Kuala Mas,Nunukan Sawit Mas,Indonesia,Kalimantan Timur,3.831924,116.757973
1342,Cipta Plantation,Nusantara Sawit Persada,Indonesia,Kalimantan Tengah,-2.106758,112.794124
1343,TH Plantations,Nyato,Indonesia,Riau,0.131616,103.154195
1344,CI Biocosta,Oleaginosas Del Ocoa,Colombia,Meta,4.079083,-73.693639
1345,Oleaginosas San Marcos,Oleaginosas San Marcos,Colombia,Meta,3.733154,-73.341972
1346,Aexpalma,Oleorios,Ecuador,Los Rios,-1.12563,-79.4335
1347,Palmeras De Los Cien,Palcien,Ecuador,Esmeraldas,0.328194,-79.467333
1348,Bina Sawit Nusantara,Palm Trimitra Indotama,Indonesia,Sumatera Utara,3.541944,98.794167
1349,Palma & Trabajo,Palma & Trabajo,Colombia,Santander,7.238489,-73.800094
1350,Palmaceite,Palmaceite,Colombia,Magdalena,10.6189,-74.1689
1351,CI Biocosta,Palmagro,Colombia,Cesar,9.651447,-73.566231
1352,Palmas De Tumaco,Palmas De Tumaco,Colombia,Nariño,1.5232,-78.739673
1353,Danec,Palmeras De Los Andes (Quininde),Ecuador,Esmeraldas,0.26183333,-79.3625
1354,Incasi Raya,Pangian,Indonesia,Sumatera Barat,-1.320133,101.648567
1355,Pangkor Oil Mills,Pangkor Oil Mills,Malaysia,Perak,4.242932,100.665531
1356,Keresa Group,Paripurna Swakarsa Pondok Labu,Malaysia,Sarawak,3.164113,113.600176
1357,Pgeo Edible Oils,Pasir Gudang,Malaysia,Johor,1.456183,103.890361
1358,Gama,Patiware,Indonesia,Kalimantan Barat,0.740717,108.941867
1359,Perkebunan Nusantara XIII,Pelaihari,Indonesia,Kalimantan Selatan,-3.724722,114.786944
1360,Pembangunan Ladang Hassan,Pembangunan Ladang Hassan,Malaysia,Sabah,5.78435,117.700146
1361,Djarum,Peniti Sungai Parun,Indonesia,Kalimantan Barat,0.2998,109.1754
1362,Sipef,Tolan Tiga Indonesia,Indonesia,Sumatera Utara,2.06062,100.08166
1363,Pexa,Pexa,Ecuador,Esmeraldas,0.030453,-79.406389
1364,QL Resources,Pipit Mutiara Indah,Indonesia,Kalimantan Timur,3.324733,117.17365
1365,Ngin Kong Group,Pitas,Malaysia,Sabah,6.675202,116.960096
1366,"Palmatec Corporation De Costa
Rica",Planta Aceteira Palmatec,Costa Rica,Puntarenas,8.4212,-82.9686
1367,Corporacion Dinant,Planta Extractora Aguan,Honduras,Colón,15.72888889,-85.85747222
1368,Exportadora Del Atlantico,Planta Extractora Lean,Honduras,Atlántida,15.598056,-87.393333
1369,Central American Palm,Planta Extractora Palcasa,Honduras,Yoro,15.498861,-87.703639
1370,Oleopalma,Planta Mapastepec,Mexico,Chiapas,15.3449889,-92.86493889
1371,Felda Global Ventures,Port Klang (Pandamaran),Malaysia,Selangor,3.015143,101.416586
1372,Siat,Presco,Nigeria,Edo,6.139139,5.714,
1373,Graha,Prima Jasa Koperasi,Indonesia,Aceh,4.598267,97.901833
1374,Oro Rojo,Procesadora De Aceite Ororoja,Colombia,Santander,7.36885,-73.56004778
1375,Cepat Wawasan Group Berhad,Prolific Yield,Malaysia,Sabah,5.717481,117.827607
1376,TH Plantations,Pulai,Indonesia,Riau,0.219722,103.165556
1377,Putra Bangka Mandiri,Putra Bangka Mandiri,Indonesia,Bangka Belitung,-2.166067,106.004517
1378,QL Resources,QL Plantations,Malaysia,Sabah,4.4764556,118.198075
1379,Rapi Technik,Rapi Technik,Indonesia,Sumatera Utara,2.99972,99.21675
1380,PPB Oil Palms,Rekahalus,Malaysia,Sabah,5.766578,117.463328
1381,Sabah Softwoods,Rentak Hasil,Malaysia,Sabah,4.534908,117.705141
1382,Makin,Ricky Kurniawan Kertapersada,Indonesia,Jambi,-1.494694444,103.862
1383,Wilmar International,Rimba Harapan Sakti,Indonesia,Kalimantan Tengah,-2.835778,112.57178
1384,Boustead Estate Agency,Rimba Nilai,Malaysia,Sabah,6.257292,117.313204
1385,Rimiex / Primaluck,Rimiex / Primaluck,Malaysia,Sarawak,4.416151,114.011125
1386,Kuala Lumpur Kepong,Sabah 1,Malaysia,Sabah,4.4550861,118.223825
1387,PPB Oil Palms,Sabahmas Plantation (Ribubonus),Malaysia,Sabah,5.686858,117.09226
1388,Wilmar International,Sabahmas Plantations,Malaysia,Sabah,5.179162,118.405246
1389,IJM Plantations,Sabang 1,Malaysia,Sabah,6.233787,117.528805
1390,IJM Plantations,Sabang 2,Malaysia,Sabah,6.35182,117.479338
1391,Genting Plantations,Sabapalm,Malaysia,Sabah,5.964389,117.374361
1392,Felda Global Ventures,Sahabat,Malaysia,Sabah,5.075769,119.068315
1393,Sime Darby Plantation,Sajang Heulang (Angsana Mini),Indonesia,Kalimantan Selatan,-3.672783,115.621933
1394,Salamanca Oleaginosas,Salamanca Oleaginosas,Colombia,Nariño,1.466186,-78.740195
1395,Indo Agri,Salim Ivomas Pratama (Dolok),Indonesia,Sumatera Utara,3.164306,99.430353
1396,Indo Agri,Salim Ivomas Pratama (Kayangan),Indonesia,Riau,1.660222,100.590611
1397,"Union Sampoerna Agro Triputra
Persada",Salonok Ladang Mas,Indonesia,Kalimantan Tengah,-2.754,112.437383
1398,Glenealy Plantations,Samling Plantations,Malaysia,Sarawak,3.032675,114.094464
1399,Sandabi Indah Lestari,Sandabi Indah Lestari,Indonesia,Bengkulu,-3.3097,102.0926
1400,Sang Kee Edible Oils,Sang Kee Edible Oils,Malaysia,Selangor,3.011259,101.366943
1401 New Britain Palm Oil,,Sangara,"Papua New
Guinea",Oro,-8.743386,148.198705
1402 Dhanista Surya Nusantara,,Sanggam Kahuripan Indonesia,Indonesia,Kalimantan Timur,3.115467,117.266333
1403 JC Chang Group,,Sankina,Malaysia,Sabah,5.0644444,118.8122222,
1404,Grupo Hame,Santa Rosa,Guatemala,Escuintla,14.218639,-91.398472
1405,PPB Oil Palms,Sapi Plantation,Malaysia,Sabah,5.733519,117.387404
1406,PPB Oil Palms,Sapi Plantation (Terusan),Malaysia,Sabah,5.831514,117.340459
1407,Sapuga,Sapuga,Colombia,Meta,4.147981,-72.037175
1408,Tian Siang Holding,Sarana Prima Multi Niaga,Indonesia,Kalimantan Tengah,-1.990717,112.923133
1409,Wilmar International,Sarana Titian Permata,Indonesia,Kalimantan Tengah,-2.894444,112.543611
1410,Kuala Lumpur Kepong,Satu Sembilan Delapan,Indonesia,Kalimantan Timur,2.141985,117.298631
1411,Sawit Asahan Tetap Utuh,Sawit Asahan Tetap Utuh,Indonesia,Sumatera Utara,2.766889,99.614833
1412,Teladan Prima,Sawit Prima Nusantara,Indonesia,Kalimantan Timur,1.08243,117.722415
1413,Multi Palma Sejahtera,Sawita Inter Perkasa,Indonesia,Sumatera Utara,2.799,99.441617
1414,Felda Global Ventures,Sawita Leidong Jaya,Indonesia,Riau,0.29335,101.773
1415,Sawita Unggul Jaya,Sawita Unggul Jaya,Indonesia,Sumatera Utara,2.33347,100.09947
1416,Hardaya Inti Plantations,Sebakis Inti Lestari,Indonesia,Kalimantan Timur,4.005167,117.2545
1417,Sime Darby Plantation,Segaliud,Malaysia,Sabah,5.726001,117.7546
1418,Sehcom Industries,Sehcom Industries,Malaysia,Johor,1.446855,103.911631
1419,Kuala Lumpur Kepong,Sekarbumi Alam Lestari (Tapung Kanan),Indonesia,Riau,0.757222,101.219722
1420,Tudung Agri,Sentosa Bumi Wijaya,Indonesia,Kalimantan Barat,1.044915,109.579561
1421,Borneo Samudera,Sepagaya,Malaysia,Sabah,5.634349,118.125504
1422,Sepang Dynamics,Sepang Dynamics,Malaysia,Kuala Lumpur,3.141377,101.628146
1423,Serdang Cemerlang,Serdang Cemerlang,Indonesia,Sumatera Utara,3.765767,98.554967
1424,Indo Agri,Serikat Putra (Lubuk Raja),Indonesia,Riau,0.1263,102.126331
1425,Univanich Palm Oil,Siam,Thailand,Krabi,8.385622,98.729131
1426,Sima Agung Prima Sawit,Sima Agung Prima Sawit,Indonesia,Kalimantan Timur,0.825349,118.753577
1427,Duta Marga,Simpang Kanan Lestarindo,Indonesia,Riau,1.851433,100.295583
1428,ZTE,Sinar Citra Cemerlang,Indonesia,Kalimantan Tengah,-2.133,112.906
1429,Sinn Hwat Heng Edible Oils,Sinn Hwat Heng Edible Oils,Malaysia,Perak,4.247138,100.663535
1430,Kuala Mas,Sintong Abadi,Indonesia,Sumatera Utara,2.9239,99.707367
1431,Sago Nauli,Sinunukan,Indonesia,Sumatera Utara,0.469889,99.223389
1432,Risjadson,Sisirau,Indonesia,Aceh,4.20357,98.06422
"Sarawak Plantation Agriculture
1433 Development",,SPAD (Niah),Malaysia,Sarawak,3.874177,113.861357
1434 SPO Agro-Industries Co,,SPO Agro-Industries,Thailand,Surat Thani,8.518397,99.226798
1435 PPB Oil Palms,,Sri Kamusan,Malaysia,Sabah,6.203802,117.291189,
1436,Astra Agro Lestari,Subur Agro Makmur,Indonesia,Kalimantan Selatan,-2.652773,114.970661
1437,Malbumi Group,Sukau,Malaysia,Sabah,5.568747,118.204178
1438,Sultra Prima Lestari,Sultra Prima Lestari,Indonesia,Sulawesi Tenggara,-3.451,122.168
1439,Incasi Raya,Sumatera Jaya Agro Lestari (Silaut),Indonesia,Sumatera Barat,-2.330883,100.995267
1440,Sumber Makmur Jaya,Sumber Kembang Jaya,Indonesia,Sumatera Utara,3.765817,98.407367
1441,Sumber Makmur Jaya,Sumber Makmur Jaya,Indonesia,Sumatera Utara,4.033367,98.301517
1442 New Britain Palm Oil,,Sumberipa,"Papua New
Guinea",Oro,-8.85467,147.7069
1443 Kim Loong Resources,,Sungkit Enterprise,Malaysia,Johor,1.783273,103.940663
1444,Eagle High Plantations,Bumilanggeng Perdanatrada (Batu Bulan),Indonesia,Kalimantan Selatan,-3.337111,115.771
1445,Astra Agro Lestari,Suryaraya Lestari 1,Indonesia,Sulawesi Barat,-1.69379,119.36168
1446,Astra Agro Lestari,Suryaraya Lestari 2,Indonesia,Sulawesi Barat,-2.273617,119.425533
1447,Kretam Holdings,Syarikat Kretam,Malaysia,Sabah,5.657565,117.838774
1448,Syarikat Perpaduan Kilang Minyak,Syarikat Perpaduan,Malaysia,Selangor,3.1398014,101.3656472
1449,Duta Marga,Tales Inti Sawit,Indonesia,Sumatera Utara,3.32731,98.76403
1450,Sawit Raya Nusantara,Talikumain,Indonesia,Riau,1.077988,100.261278
1451,Sime Darby Plantation,Tamaco Graha Krida (Ungkaya),Indonesia,Sulawesi Tengah,-2.222778,121.563611
1452,Golden Land Berhad,Tanah Emas,Malaysia,Sabah,5.646557,117.293113
1453,Teladan Prima,Tanjung Buyu Perkasa Plantations,Indonesia,Kalimantan Timur,1.514967,118.266783
1454,Perkebunan Sumatera Utara,Tanjung Kasau,Indonesia,Sumatera Utara,3.302077,99.276529
1455,Tanjung Panjang,Tanjung Panjang,Malaysia,Sabah,5.644369,118.332962
1456,Unknown,TCP,Malaysia,Pahang,3.400137,102.323482
1457,Teladan Prima,Telen,Indonesia,Kalimantan Timur,1.247783,117.693483
1458 Teladan Prima,,Telen Prima Sawit,Indonesia,Kalimantan Timur,0.51135,116.781106
1459,Oleana,Alcopalma,Ecuador,"Santo Domingo de los
Tsachilas",-0.049028,-79.348528
1460,New Britain Palm Oil,Tetere,Solomon Islands,Guadalcanal,-9.4427,160.2187
1461,Tirta Mas,Tidar Kerinci Agung,Indonesia,Sumatera Barat,-1.52085,101.553368
1462,Glenealy Plantations,Timor Enterprise (Lana),Malaysia,Sarawak,2.515615,113.38449
